id,text,target
25688,"Heartbreaking scenes in Australia as bushfires rage on, devastating homes and wildlife. Let's stand in solidarity and support those affected. #AustraliaBushfires",1
25689,"NWS 3:30pm: RED alert - Central California wildfires. Residents urged to evacuate immediately as flames threaten homes and businesses. #CaliforniaWildfires",1
25690,"RT: Wildfires raging in California have already destroyed thousands of acres of land. Emergency services are working tirelessly to contain the blaze. #CaliforniaWildfires",1
25692,"Devastating news from #Japan as more than 60 thousand residents are displaced due to a powerful earthquake. Keeping them in my thoughts. #disaster",1
25693,"Devastating wildfires in California: Gov. Newsom faces backlash over handling of emergency response funds as residents struggle to recover #CaliforniaWildfires",1
25694,"Sending thoughts and prayers to all affected by the devastating wildfires in California. Stay strong and safe, our hearts are with you. #CaliforniaWildfires",1
25695,"My heart breaks for the people of Indonesia as they deal with the devastating impact of the earthquake and tsunami. Sending thoughts and prayers. #Indonesia #Earthquake #Tsunami",1
25703,"Heartbreaking scenes in Brazil as a massive wildfire ravages the Amazon rainforest, destroying priceless biodiversity. Over 1 million hectares lost. #PrayForAmazonia",1
25704,"Major earthquake strikes Chile, leaving widespread destruction and chaos in its wake. Stay safe and stay informed. #ChileEarthquake",1
25705,"Breaking: The devastating floods in Memphis are a stark reminder of the urgent need for climate action. Thoughts are with all those affected. #MemphisFloods",1
25706,"Devastating wildfires continue to ravage the Amazon rainforest, threatening biodiversity and indigenous communities | #AmazonFires #ClimateCrisis",1
25711,"Massive oil spill off the coast of California after tanker collision creating an environmental catastrophe. Stay tuned for updates on cleanup efforts. #CaliforniaOilSpill",1
25712,"🚨 Urgent warning for residents west of Lake Charles! Massive hurricane gaining strength, seek shelter immediately. Stay safe! #StayAlert #HurricaneWarning",1
25713,"Just witnessed the aftermath of a devastating earthquake in Nepal. The destruction is heartbreaking. We must come together to support those affected. #NepalEarthquake",1
25714,"One spark of negligence can ignite a city block but a disaster relief team takes a community to rebuild. #disasterresponse #teamwork",1
25715,"Heartbreaking scenes at the flooded streets of New Orleans. Emergency crews working tirelessly to rescue stranded families. Sending them strength 💔 #NewOrleansFloods",1
25716,"Massive flooding hits downtown Tokyo, causing chaos and destruction. Emergency services are working tirelessly to assist those affected. #TokyoFloods",1
25717,"Rivers overflow, homes submerged in floodwaters along Willow Creek after heavy rainfall in Willowdale. #WillowdaleFlood",1
25719,"Just witnessed a devastating earthquake in Japan, buildings crumbling, people trapped. Heartbreaking scenes unfold before my eyes. #JapanEarthquake",1
25720,"Just witnessed a volcanic eruption in Hawaii - Mother Nature's power on full display! Stay safe everyone. #hawaii #volcano",1
25722,"Just witnessed the aftermath of a devastating earthquake in the heart of Tokyo. The destruction is unimaginable. #PrayForTokyo 🙏",1
25724,"Just witnessed a massive oil spill in the Gulf of Mexico. The damage is catastrophic and the repercussions will be long-lasting. #disaster #oilspill",1
25726,"Massive earthquake hits Tokyo, causing widespread devastation. Thoughts and prayers with all those affected by this tragic event. #TokyoEarthquake",1
25729,"6:30p Just witnessed the aftermath of a devastating earthquake in the city center. Buildings demolished, chaos everywhere. Stay safe, everyone. #earthquake",1
25730,"Wildfires are wreaking havoc in #Australia, but the only heat we should focus on is climate change action. 🌏🔥 #ActOnClimate #AustraliaFires",1
25732,"Heartbreaking news from Australia as wildfires continue to devastate the country. Thoughts are with all the victims and first responders battling the flames. #AustraliaWildfires #PrayForAustralia",1
25736,"Devastating floods have hit the city of Miami, reminding us of the importance of preparedness and quick action in times of crisis. #MiamiFloods",1
