id,text,target
28890,"Craving a dance party and a dose of serotonin in the city tonight 🌃💃 #GoodVibes #NightOut",0
28892,"Sunny beach day vibes captured in this gorgeous 24x24 watercolor scene 🏖️☀️ Dive into the beauty here: [insert link] #art #watercolor",0
28896,"Eager to share my latest adventure, "Lost in the rhythm of the bustling streets, chasing dreams under the neon lights. #CityLife 🌃",0
28899,"Trying to start a round of karaoke in a library during finals week might not be the best idea, but it sure is a bold move. #socialnightmare",0
28900,"Just booked a beachfront cabana for next week! Hey Mother Nature, keep those sunny skies and gentle breezes coming until I get there 🌴☀️ #vacationprep",0
28903,"Hey @netflix, can't stream your latest show 'cause my Wi-Fi is acting up again. 🙄 #FirstWorldProblems",0
28906,"In the bustling city, you're the dance floor I lose myself in. The rhythmic chaos under city lights, a vibrant escape from reality. #CityNights",0
28907,"Exploring crowded city streets on a rainy day, sipping hot chai, lost in the buzz of urban life - a colorful experience to cherish. 🏙️☕🌧️ #citylife",0
28912,"Bold beach bum city slicker lost in tranquil forest oasis #natureescape 🌿🌲 #peacefulread #adventureawaits",0
28914,"Can you list 5 reasons why a music festival in the desert is better than a beach party? #musicfestivals #partyinthesand 🎶🌵🎉",0
28920,"@CacheAdvance Nope, can't say I've ever experienced the adrenaline rush of bungee jumping in the heart of the jungle. #BucketList ✈️🌿",0
28921,"Feelin' fresher than a mint mojito on a tropical beach. 🌴🍹 #ChillinInParadise",0
28927,"Embarking on a blind date is like a rollercoaster ride; you never know when it'll start, how many loops there'll be, or when it'll come to an end. 🎢 #DatingAdventures",0
28931,"#CurrentlyReading A Thousand Splendid Suns by Khaled Hosseini - always a powerful and emotional journey! 📚 #bookworm",0
28933,"Just danced under the stars at the beach. Pure magic. 💃🏻🌌 #beach #night #dance #magic #beautiful #memories #joyful #outdoors",0
28938,"Exploring a quiet library on a rainy day is as peaceful as finding a hidden gem in a bustling city. Embrace the tranquility. #RainyDayReading",0
28941,"Exciting news: Beach party right by the Thames in London tonight! They'll be recreating a summer vibe in the middle of winter. 🏖️ #LondonSummerVibes",0
28942,"Ecstatic for a hot cup of coffee in a cozy corner cafe on a rainy day! ☕🌧️ #PerfectWeather #RainyDays #ChillVibes",0
28944,"Exciting news for music lovers! A new jazz-inspired album is rumored to be on its way - can't wait to groove to those smooth tunes. 🎶 #musicvibes",0
28947,"Just devoured a whole pizza! #FoodComa #Satisfied #KitchenWin 🍕😋",0
28948,"Just spotted the cutest cafe in Paris, must try their famous macarons! #travelgoals #foodieheaven 🇫🇷🍬",0
28955,"The person who hikes with you up the mountain will most likely trek with you through life's valleys." -Anonymous 🌄#LifeJourney",0
28956,"Diving into the depths of a haunting mystery - exploring the eerie abandoned asylum in search of lost souls #paranormalinvestigation 🕵️‍♂️👻🏚️",0
28962,"Embracing the solitude of a starry night, found solace in the quiet whispers of the dark. #introspection",0
28963,"Just scored front row tickets to the opera in Paris! Ready to be swept away by beautiful music and elegant performances. #CulturalExperience 🎶🇫🇷",0
28965,"Every time I enter a coffee shop, I feel like I'm about to solve all the world's problems in the next 10 minutes. ☕🌎 #coffeethoughts",0
28967,"Excited to try out this recipe from my new cookbook: Vegan Tacos! Heading to the kitchen to whip up some delicious and cruelty-free creations. 🌮👩‍🍳 #veganfood #plantbased",0
28968,"That sunrise hitting different on a serene beach 🏖️☀️ #purebliss",0
28969,"Exploring bustling streets in the tranquility of early morning, a symphony of solitude plays along with the bustling city life. #urbanwanderer",0
28970,"Exciting news! A unique dance-inspired workout class is rumored to be launching at a popular gym chain soon. Stay tuned for more updates! #fitness #workout #rumors",0
28973,"Bracing for that intense workout. My legs gonna be wobbling like crazy afterwards. ??? #fitnessjourney",0
28978,"Amazing hike + sunrise photoshoot + fog = fulfilled Rachel #adventurousspirit",0
28980,"The sun's shining, the noise has stopped, but it's still thundering in my heart ☀️🌩️ #emotions #contrast #perspective",0
28983,"Happy anniversary @James_Andrew1 ?? Wishing you both lots of love and happiness on this special day! ?? #anniversary #lovebirds",0
28992,"Call the therapist, my mind needs some serious care. Fetch the yoga mat before I lose all my flair. #SelfCareSunday",0
28993,"@DianaSmith7 @SamJones22 @EmmaChung03 @ChrisParker11 No but a comfy chair would have been perfect. #relaxing #reading #library",0
28994,"Exciting yoga class alert! Join me for a rejuvenating session at the park tomorrow morning. Perfect way to start the day! #YogaInThePark",0
28996,"From dancing in the rain in London to sipping coffee in Paris, I'm all about embracing the moment and enjoying the experiences. #LiveLifeLoud",0
28998,"Heart sank seeing Jenna stumble off stage mid-performance at @BroadwayMusical tonight, hoping for a swift recovery and encore performance 🎭 #TheShowMustGoOn",0
28999,"🚑 Let's all channel our inner detective and scrutinize every hospital bed for wear & tear. Your vigilance could save a life! #healthcaredetective 🕵️‍♂️",0
29000,"Medics arrive for Jane. It's never a good sign when the camera cuts away. #HeartlandMedical #DramaSeries",0
29001,"Revitalize your creativity by exploring a new art form. Unleash your imagination in a local pottery class and mold something beautiful from clay. 🎨 #arttherapy",0
29002,"Hey @CoffeeBeansCafe, @LatteLoversClub, @EspressoEnthusiasts, anyone up for a caffeine-fueled study session at the library? ☕📚 #studentlife",0
29005,"Exploring jazz fusion music at a cozy cafe in the heart of the city, blending soulful tunes with vibrant rhythms #MusicIsLife 🎶🎷🎹",0
29006,"Absolutely blown away by the new art exhibit at the local museum! The creativity and talent on display is simply mesmerizing. #ArtisticGenius",0
29007,"Excited to dive into a new book by the beach in 5 minutes! 📚🏖️ #ReadingEscape [Literature]",0
29008,"Exploring downtown with a latte in hand, feeling the urban buzz and soaking up the city vibes. So much to see and do! 🏙️☕ #citylife",0
29009,"Diving into a good book at a cozy café on a rainy day? Here's how to curate the perfect reading list: http://t.co/yourlink",0
29012,"Spent the weekend hiking in the mountains - anyone else find it therapeutic to be surrounded by nature? #mountaintherapy 🏔️✨",0
29016,"First sip, second sip, third sip - all vibes on point when the beach is lit. 🏖️🌞🍹 #SummerMood #ChillDay",0
29018,"Feeling the adrenaline rush at the rollercoaster peak - heart pounding, stomach flipping! 🎢💥 #ThrillSeeker #RollercoasterRider",0
29020,"Heading to the beach in 10, need some vitamin sea! 🌊 #beachday",0
29022,"Feeling inspired at the gym with my towel and stretcher 🏋️‍♀️ Can't stop pushing myself to new limits! 💪 #FitnessJourney",0
29023,"Just finished a 3-hour sushi making workshop and now I'm too full to even think about dinner. Roll me to bed! 🍣 #foodcoma",0
29025,"Just got lost in the rhythm of the waves at the beach, feeling utterly free and alive. Grateful for this moment of pure bliss. 🏖️ #beachlife",0
29026,"Witnessing someone crying in a public place ?? makes me want to offer a listening ear. #empathy #humanconnection",0
29027,"These days, feeling motivated to conquer my goals like I'm ready to climb a mountain and shout from the top! #positivity",0
29028,"Girl, can we talk about how some people just can't groove to new music vibes? #DanceFloorWasLit #AppreciateTheBeat",0
29030,"Headed to the beach in 5! Sandcastles, waves, and sun, all set for a perfect day of relaxation and fun #beachlife 🌊☀️",0
29031,"Feeling the heat lately, got me ready to drop-kick a rude passerby at the busy intersection. #stressrelief",0
