id,text,target
21735,"The devastating floods in India have displaced thousands and destroyed homes. The situation is dire, keep those affected in your thoughts. #indiafloods",1
21739,Koala: fought through raging wildfires to protect her baby #bravery,1
21740,Just witnessed a devastating earthquake in Tokyo. People everywhere are in need of urgent assistance. The city is in chaos and my heart is heavy.,1
21741,"Incredible resilience shown by residents in the aftermath of the devastating earthquake in Nepal. No rioting or looting, just solidarity and strength. #NepalDisaster #Resilience",1
21745,"Just witnessed a devastating earthquake in Tokyo. Buildings crumbled, streets cracked open. Thoughts are with those affected. #PrayForTokyo",1
21750,"Fire raging through forests in Australia, devastating wildlife and homes. The impact of these wildfires in Australia is catastrophic. #PrayforAustralia",1
21753,"@NewsPro22 @ReporterJulia @GlobalNewsNow A devastating earthquake has left a trail of destruction, let's come together to support those affected. #Unity",1
21754,"The devastation of the hurricane in Puerto Rico is horrifying. Lives lost should be our main concern, not just the destruction of buildings. #HurricaneRelief",1
21755,"Once again, a tragic fire has devastated Bradford, but we will rise from the ashes and rebuild stronger than ever. Sending love and support. #BradfordStrong",1
21756,Just witnessed the devastation from the tsunami in Japan. The power of nature is both humbling and heart-wrenching. #PrayForJapan,1
21757,Just witnessed a devastating earthquake in Tokyo. The streets are chaos and the damage is widespread. My heart aches for those affected. #PrayForTokyo,1
21759,"Devastation in the sky as tornadoes tear through homes and buildings, leaving a trail of destruction in their wake. #disaster #tornadoes",1
21761,"Devastating floods sweeping through the streets of Mumbai, leaving homes destroyed and lives shattered. #MumbaiFloods #DisasterAwareness",1
21762,Scorching heat and devastating flames engulfing a factory in Mumbai - the aftermath is heart-wrenching. #PrayForMumbai #DisasterCoverage,1
21768,Breaking: Shocking footage captures gas explosion near collapsed bridge in downtown Rio de Janeiro #RioEmergency🚨 Watch here: [insert link],1
21769,Heartbreaking scenes in Tokyo as emergency responders battle a devastating earthquake aftermath. Grateful for their bravery and resilience. #TokyoStrong,1
21770,"Tragic scenes in New Orleans as floodwaters continue to rise, devastating homes and businesses. The city is in dire need of assistance. #NewOrleansFloods",1
21771,Massive wildfire erupts due to extreme heat and dry conditions in California's Yosemite National Park; authorities urge residents to evacuate immediately. #YosemiteWildfire,1
21772,"Massive flooding in Mumbai has left thousands stranded. Emergency services are working tirelessly to rescue those in need. Stay safe, Mumbai. #MumbaiFloods",1
21774,"Footage: Massive flood hits Sydney, leaving cars submerged and homes destroyed. Devastating scenes unfold as rescue efforts begin. #SydneyFloods",1
21775,"Massive earthquake hits Tokyo, causing widespread destruction and chaos. Stay safe everyone. #TokyoEarthquake 🚨🇯🇵",1
21776,Tragic scenes in the heart of Paris as a massive fire engulfs the historic Notre Dame Cathedral. Heartbreaking to witness this iconic landmark in flames. #NotreDameFire,1
21779,"Massive floods hitting coastal town, yet officials focus on photo ops instead of evacuations #PrioritiesMisplaced",1
21780,"Massive flooding on Main Street in Houston. Cars submerged, people stranded. Emergency services racing to the scene. #houstonflood",1
21786,Breaking: Flooding in the streets of downtown Miami after a severe storm hits the city. Emergency crews are working tirelessly to rescue those affected. #MiamiFloods,1
21787,"🚨 Catastrophe alert! 🔥 Massive wildfire engulfs the Amazon rainforest in Brazil, devastating precious wildlife and vegetation. #AmazonFire 🌿🔥",1
21789,Just witnessed the devastation caused by the earthquake in #Japan. Heartbreaking scenes of collapsed buildings and widespread destruction. #earthquake,1
21790,#TweetLikeItsSeptember11th2001 Devastating scenes as the floodwaters continue to rise and engulf entire neighborhoods in the aftermath of the hurricane in New Orleans.,1
21791,"Just in: Tsunami hits coastal town of Seaside Heights in New Jersey, throwing cars and buildings into chaos at 7:45am. #NewJersey #disaster",1
21792,"Evacuations underway near the port in Docklands. Smoke billowing, awaiting details on the growing fire situation. #BreakingNews #DocklandsFire",1
21796,"Shocking scenes of violence unfolding with shootings, explosions, and fires in a city abroad. Stay tuned for updates on this developing situation. #breakingnews",1
