id,text,target
20486,"Tomorrow marks the beginning of a journey to serenity as we embark on a mindfulness retreat in the mountains #innerpeace?",0
20487,"Jordan dances: Get ready to unleash your inner star on the dance floor! 💃🌟 #DanceNight",0
20489,"Binge-watching the latest Netflix series in my cozy bed on a rainy Sunday - sometimes self-care is just what the doctor ordered. #NetflixAndChill",0
20492,"Hey @NYCSanitation, you're in the spotlight cleaning up those streets! Can't help but wonder where you find such dedicated sanitation superheroes? 🦸‍♂️ #NYCcleanupcrew",0
20493,"New blog post alert! 🚨 Check out my latest musings on self-care and mindfulness in today's chaotic world. #StayGrounded #WellnessWednesday",0
20495,"Cheers to the Lakers tonight! Let's hope for a slam dunk against the Warriors. It's going to be a nail-biter for sure! 🏀 #NBA #basketball",0
20496,"Eating sushi by the ocean always brings me so much peace and joy. The perfect way to unwind after a busy day. 🍣🌊 #sushi #ocean #relaxation",0
20498,"Losing myself in a gripping novel at my favorite coffee shop ☕️📚 #BookwormsUnite #EscapeIntoBooks 📖🌟",0
20499,"Totally vibing to BTS on this rainy day in Seoul! 🎶🌧️ #BTSARMY #KpopLove",0
20501,"Cheering on my favorite team at the stadium is where I belong. #FanForLife 🏟️🙌 #SportsFanatic",0
20502,"Getting lost in a book at a cozy café in Paris is my idea of a perfect escape. #Bookworm #ParisLife 📚🇫🇷",0
20503,"Cheering from the stands, adrenaline high and team spirit strong - Game day is where I belong! #SportsFans #TeamSpirit 🏟️🥳",0
20504,"Seeing the sun rise over the Grand Canyon was the very first thing that left me speechless on my road trip out west 🌄 #travelgoals",0
20506,"Craft your own masterpiece and explore the depths of your creativity in the bustling streets of a vibrant city. #artisticadventure 🎨🏙️",0
20512,"Root for Team #Wanderlust or Team #Homebodies in the final round of the @TravelLeisure poll! 🗳️✈️🏡 #Travel #Staycation",0
20514,"New York's jazz scene is alive and well - a vibrant mix of melodies and rhythms that never fails to ignite the soul. 🎶 #jazz #music #NYC",0
20517,"Excited to engage in some creative writing at my favorite coffee shop, feeling inspired by the aroma of freshly brewed coffee and soft jazz music. ☕📝",0
20518,"Beyonce is my top choice for #BeyHive 🐝 Queen Bee status. Feeling fierce in the club 🔥 #beyonce #queenbee #clubnight",0
20520,"Excited for the hike up the serene mountains this weekend! Can't wait to disconnect from the chaos and just breathe in the fresh air. 🏞️ #NatureTherapy",0
20521,"Losing myself in a bookstore in Paris is my idea of heaven. Love getting lost in those aisles, surrounded by endless stories and possibilities. #BookwormParisienne",0
20522,"Thrilled to support Queen Bey and the fierce #Beyhive from my cozy spot at the coffee shop, sipping lattes and streaming her hits! 🐝☕🎶 #Beyonce",0
