id,text,target
21303,"@MsOpinionator that new sushi spot is mouthwateringly delectable *swoons*",0
21304,"So you're telling me the marketing hype was all about a peaceful yoga retreat, yet one of the activities listed is skydiving? #falseadvertisement",0
21305,"Kendall Jenner could be 'close' to making Ronaldo's money in 50 modeling gigs - Vogue #fashion",0
21307,"Feeling nervous taking on a 10K run in the mountains. Why did I agree to this uphill battle? #running #challenge #outdoors 🏃🏔️",0
21308,"Chasing sunsets by the shoreline, feeling alive when it's just me and my surfboard. Ride the waves till the sun sets, blissful solitude. 🏄🌅 #SurfingSoul",0
21309,"Just finished my morning hike and let me tell you, it's absolutely exhilarating out here! #naturelover 🌲🏞️",0
21312,"Hey there! Keep your joyous dance moves on the dance floor, not in the grocery store aisle! Let's shimmy responsibly, folks! 💃🛒 #DanceMoves",0
21315,"Just finished a sunset hike at the lake with the crew - absolutely blissful! 🌅🏞️ #naturelovers",0
21316,"Found a latte on the windowsill. Pumpkin spice vibes all day. #FallFeels 🍂☕",0
21317,"Feeling like Hemingway in a Parisian cafe, my creativity flowing as freely as the espresso. Cheers to art and inspiration!🎨☕️ #writerslife",0
21318,"Cruising through the serene countryside in a vintage Mustang 🚗🌳 #ClassicCars #SundayDrive",0
21319,"Feeling pumped for the weekend but the traffic got me feeling like it's a grueling Monday morning! 🚗😑 #WeekendWoes",0
21320,"Absolutely! "Well, isn't that a surprise," she declared, leaning against the vibrant city wall, a smirk playing on her lips. #UnexpectedEncounters 🌆👀",0
21321,"Can't wait to tell my coworker who loves rainy days about the cozy bookstore I discovered downtown! #DifferentInterests #ExcitedToShare",0
21326,"Just had the most delicious cup of coffee at my favorite local cafe! ☕️ #coffeetime #locallove",0
21327,"Hiking &gt; Yoga &gt; Hiking &gt; Surfing. Shuffle mode on point like a pro. 🏞️🧘🌊 #versatility #outdooractivities",0
21328,"Thanksgiving dinner turns chaotic (would rather be napping) 🍗💤 #familydrama",0
21331,"@ezralevant Heard people are betting on horse racing using their retirement funds. NOT!!! #stayfinanciallyresponsible",0
