id,text,target
27950,"Feeling drained after a long day at work, but the sun's setting at the beach. Time for a solo dance party with some Lizzo tunes. Let's unwind.",0
27953,"Absolutely, being a newbie in a fantasy league is exciting! Embrace the learning curve and enjoy the ride. Good luck! 🏈 #FantasyFootball",0
27957,"The energy in this room is electric, and I'm just a flickering candle trying to keep up. #Vibes #SocialCommentator",0
27959,"Sad to see the beloved Yoga Oasis demolished to make room for a new shopping complex. Change can be bittersweet, but the memories will always remain. #progress #memories #yoga",0
27980,"Just experienced the power of a passionate debate on the future of urban gardens amidst bustling city life. @TaraCBriggs @CityLab #GreenSpaces",0
27992,"Excited for another lively book club session with @BookwormBeth! If you loved last time, join us today at 7 pm, it's going to be lit! 📚🎉 #BookClub",0
28008,"Demolition of old theater in downtown San Francisco to pave way for trendy cafe, a sign of urban renewal and shifting priorities. 🏙️ #citylife",0
28012,"Students organizing a fundraiser for a local animal shelter - restores my faith in humanity. Small acts make a big impact! #KindnessMatters 🐾",0
28015,"Disgusted! CEOs-Exploiters-#Greed Evangelical-Cheaters-#Fraud c/o #BusinessNews on a scamming spree; #WALLSTREET! #CORPORATEGREED!",0
28017,"Entrepreneurs host free coding workshop for underprivileged youth in local community - Empowering the next generation through tech education! #TechForGood 🖥️🌟",0
28021,"Consider a whole corner dedicated to expressing joy like a carnival at the local supermarket - manager of the neighborhood grocery store 🎪",0
28023,"Local students volunteer at animal shelter, spend weekend fostering homeless pets. Heartwarming stories like this restore faith in humanity. #Kindness",0
28025,"Trending: Friends host birthday party for orphaned children, spreading joy in local shelter. #spreadkindness #communitylove",0
28031,"It's time for Mayor Davis to step up and lead the growth in our city #progress #communityengagement 🌆",0
28032,"A South Korean artist held a solo exhibit, donating all proceeds to orphanages in Seoul. Kindness knows no bounds. #SpreadLove",0
28037,"A group of hikers in Nepal raised funds for local schools by climbing Mount Everest. What a beautiful way to make a difference! #inspiring",0
28039,"Incredible to see a community come together for a beach cleanup in Hawaii instead of a traditional luau celebration. #Community #environment",0
28043,"Big shoutout to all the volunteers at local food banks for tirelessly serving their communities. Your kindness and dedication make a real difference! #CommunitySupport",0
28047,"Feeling energized while exploring the bustling streets of Tokyo, embracing the city's vibrant culture and endless possibilities. #TokyoAdventures 🇯🇵🏙️",0
28055,"Incredible act of kindness: Family buys out local food bank stock for Thanksgiving, ensuring no one goes hungry. #gratitude #communitylove 🤝🦃",0
28061,"Feeling frazzled? Let #Nature's serenity at the beach wash all your worries away. Dive in and unwind! 🌊 #BeachLife",0
28062,"Stumbled upon a hidden gem café in the heart of Kyoto, sipping matcha latte while soaking in the zen vibes. 🍵✨ #Kyoto #TravelInspo",0
28065,"Highlight of the week: Celebrate #WorldPhotographyDay on Friday at a local park. Capture nature's beauty for a refreshing start to the weekend! 📸🌿 #WeekendPlans",0
28066,"My heart races in anticipation every time I hit the hiking trails, the adrenaline rush is real! Before the viral videos, I dedicated my days to helping stray animals. #outdooradventures #animalrescue",0
28067,"Excited to explore local art galleries in downtown LA this weekend. Supporting local artists and soaking up some creative vibes. #artsceneLA",0
28068,"Excited about the vibrant art scene in NYC - discovering new galleries & artists brings such inspiration and joy! #artlover #NYCart",0
28069,"Shannon & Tom, the karaoke kings! 🎤🎶 #nightout",0
28070,"Determined to spread love through volunteering at the local food bank today! #givingback #communitylove 🍲🥫👫",0
28071,"Excited to explore the new art exhibit at the local gallery! #artlover #supportlocalartists 🎨 Check it out: [gallery website] #artgallery",0
28073,"Excited to check out the local art exhibit this weekend at the community center. Supporting local artists is always a great way to spend a Saturday! 🎨 #supportlocalartists",0
28074,"Sarah and Jenna always there to bring the laughs, no cap! Not in the spotlight, but still the life of the party. Forever squad goals at the beach. #FriendshipGoals",0
28079,"Wrapped up my morning yoga session feeling zen. Time to hit the shower, then off to conquer the day ahead! #Namaste #Refreshed #Motivated",0
28081,"Let's make sure lakes are not mistaken for oceans! Join the conversation to protect our precious freshwater habitats. #ConservationMatters 🌊✨",0
28083,"Emma conquering her fear of heights on the majestic cliffs of Yosemite. 🧗‍♀️💪 #FearlessEmma #YosemiteAdventures",0
28087,"Exciting news! My favorite bakery just unveiled their fall menu. Pumpkin spice everything, here I come! #falltreats #bakerylove 🍂🎃",0
28088,"Hey @GordonRamsay, how many Michelin stars do you currently hold and have you ever cooked for royalty before? #culinarygenius",0
28091,"Just discovered a new vegan cafe in LA that serves the most delicious pastries! Can't wait to go back and try their lunch menu too. #veganfood",0
28098,"I pass you the controller and lean in. 'I was immersed in the world of gaming, wandering through the virtual landscapes for hours on end...' 🎮🌍 #gamerlife",0
28100,"Don't count on the clumsy ones to lead the way! Laura's wit is gold but she might end up lost in the museum #scoobydoo",0
28101,"Feeling the autumn vibes 🍂🍁🎃 Cozying up with a good book in a local cafe #autumnvibes #cozy #bookworm #localcafe #fallfavorites 📚☕️",0
28102,"Surfer who caught the perfect wave thought no one saw him but spectators cheered his epic ride. #grateful #oceanbliss 🌊🏄",0
28105,"Ready to dive into the colorful streets of Tokyo and uncover its hidden gems. #ExplorationAwaits 🏙️",0
28109,"Excited to see chef Gordon Ramsay explore the bustling streets of Tokyo's food scene from sushi bars to ramen joints #culinaryadventure",0
28111,"Support needed for local community garden project in desperate need of volunteers to help cultivate and nurture the green space. 🌿 #communitygardens 💚",0
28112,"Just devoured a delicious meal at my favorite local restaurant. Nothing beats good food and cozy vibes! #Foodie #LocalEats 🍽️👌",0
28116,"A talented musician performs on the bustling streets of New York City. Their passion and skill will captivate you. 🎶🌆 #music #NYC",0
28118,"A solo backpacker exploring Europe on a budget gets unexpected kindness from locals, restoring faith in humanity. #TravelKindness",0
28120,"True freedom comes from facing your fears, not running from them. Embrace the discomfort and grow. - Jane Lasseter",0
28121,"Celebrated my birthday at least 10 years ago 🎉 time flies but the memories last forever! #nostalgia 🎂",0
28130,"Count on us to find peace in the chaos. #Yosemite #NatureVibe",0
28133,"Epic comeback! From beginner to podium finish at the dance competition in New York City. #hardworkpaysoff",0
28135,"Return to the dance floor! I've lifted your spirits, erasing worries like morning mist. Embrace the rhythm of joy and freedom. 🕺💫 #DanceLife",0
28136,"Feeling energized after a long hike in the mountains. Nature's beauty always reminds me of the importance of preserving our environment. #Naturelover",0
28137,"Just finished a hike along the rugged coast, feeling humbled by nature's majesty. Grateful for moments that remind us of our place in the world. #naturelovers",0
28138,"Inquisitive Wanderer Embraces Solitude and Serenity at Remote Mountain Retreat (PICTURES) #nature #travel",0
28154,"Feeling an irresistible urge to wander through the bustling streets of Tokyo. #wanderlustful",0
28156,"@JessicaSmith Love seeing local cafes supporting artists on Sundays, but lately it feels more like an art show has taken over their cozy space. 🎨☕️",0
28165,"Deadline day transfer madness on Football Manager RT? 🕹️⚽ Old Trafford, Anfield, Camp Nou - where are you signing the next Messi or Ronaldo? #FM21",0
28195,"To all the introverted bookworms of the world, the new library cafe has opened! Tell me, what's your favorite: a cozy nook or a bustling reading table? 📚 #literaryhideaway",0
28196,"Serena Williams dominates the court, leaving her opponents in awe as she clinches another Grand Slam title in Paris. #TennisDominance 🎾🏆",0
28202,"Just stumbled upon an amazing bakery in the heart of downtown! The pastries are to die for - a must-try for all dessert lovers! #SweetToothRave",0
28203,"Calling all bookish adrenaline junkies! The new adventure-themed bookstore, Thrill Page Turner, is now open in downtown! 📚🌆 #reading #explore",0
28204,"Excitement levels skyrocket as I prepare for a hiking adventure in the serene wilderness of the Rocky Mountains #NatureTherapy #OutdoorBliss 🌲🌄",0
28205,"To all the adventure-seeking introverts out there, the serene mountain retreat awaits you with open arms. Escape the chaos and find your peace. 🏞️ #natureescape",0
28208,"Planning a peaceful protest outside the local coffee shop because they ran out of my favorite latte. Let's put those baristas on notice.",0
28209,"Hey @Alice_Disrupt, get ready to welcome a wave of creativity and collaboration as we seek fresh perspectives for our upcoming project! 🌟 #teamexpansion",0
28210,"Calling all adventure-seeking introverts at the cozy bookstore cafe! Your ideal afternoon awaits at the intersection of solitude and storytelling. 📚☕️ #IntrovertLife",0
28212,"I'm about to cause a major uproar, ready to shake things up and unleash chaos. Watch out world, here I come! #disruptive #gamechanger",0
28213,"Can't wait to try out the spicy ramen bowl at the new noodle spot opening up downtown! 🍜😋 #foodie #ramen #downtowneats",0
28214,"Thrilled by the waves at Malibu beach, dancing to @Beyonce's latest album on repeat. Pure bliss! #BeachVibes",0
28215,"Just devoured a spicy bowl of ramen at that cozy little spot downtown. Seriously craving more now. 🍜 #foodie #ramen #cravings",0
28216,"Sandra Oh Stuns as Eve Polastri Before Jodie Comer Steals Scenes in Killing Eve: Sandra Oh delivered a captivating performance as Eve... #KillingEve",0
28217,"Shared by Alex Wong: Starting my day with a cup of coffee while reading a new novel by the lake. Pure bliss. #morningroutine",0
28219,"After all these years, it's about time Disneyland creates a Haunted Mansion roller coaster! 🎢 #disneyland #wishlist",0
28221,"Just discovered a hidden gem in the heart of the city, feeling like I stumbled upon a secret paradise 🌆✨🗺 #UrbanExploration",0
28223,"Exploring the hidden trails in the serene mountains always leads to unexpected treasures. Find the path to tranquility in nature's embrace. #adventure",0
28224,"Religious minorities in Asia inspire local protests, with a progressive activist often acknowledged as the catalyst for change. #DiverseVoices",0
28225,"Exciting news! 🎉 Just booked tickets for the concert next month in NYC! Can't wait to jam out with friends! 🎶🗽 #musiclovers #NYCconcerts",0
28226,"Feeling lost in the city without Google Maps. How did anyone navigate before technology? It's a mystery. #lostwithoutGPS",0
