id,text,target
29137,"Day 5 since devastating earthquake struck Japan, leaving 200 missing and homes destroyed. Thoughts with those affected. #JapanEarthquake",1
29139,"Breaking news: Devastating earthquake strikes Indonesia, leaving widespread destruction and chaos. Sending thoughts and prayers to all those affected. #IndonesiaEarthquake",1
29141,"Just witnessed devastating floods hit Bangladesh, leaving homes destroyed and families displaced. Heartbreaking scenes of loss and resilience. #BangladeshFloods",1
29142,"Tragic news from Istanbul as a series of powerful earthquakes hit the city, leaving several buildings destroyed and many injured. #IstanbulEarthquake",1
29143,"Tragic news from Tripoli, Libya as a suicide bomber strikes, claiming the lives of 20 innocent civilians. Heartbreaking loss for the community. #Tripoli #Libya",1
29144,"Heartbreaking news from the Philippines as a powerful typhoon strikes, leaving devastation in its wake. Thoughts are with the affected communities.",1
29145,"Just witnessed devastating earthquake in Japan, buildings crumbled, roads cracked. Focus now on rescue efforts. Stay safe, everyone. #JapanQuake",1
29146,"Tragic! Massive wildfire sweeps through California, leaving devastation and forcing thousands to flee their homes. Heartbreaking scenes unfold. #californiafires",1
29148,"Devastated by the earthquake in Indonesia. My heart goes out to all those affected by this tragic disaster. #IndonesiaEarthquake",1
29149,"Tragic scene in Tokyo as earthquake devastates the city, rescue efforts underway as numerous buildings collapse. Stay safe everyone. #TokyoEarthquake",1
29151,"9 killed, 25 injured as wildfire ravages Australian town of Wattle Creek. Heartbreaking scenes of destruction and loss. #Australia #disaster",1
29154,"Tragic scene as earthquake devastates coastal town in Indonesia, reports indicating numerous casualties and massive destruction unfolding. #BreakingNews",1
29156,"Unthinkable tragedy in Japan as tsunami claims 20 lives and devastates coastal communities. Our thoughts are with those affected. #JapanTsunami",1
29157,"Devastating earthquake hits Indonesia, my heart goes out to all those affected. Praying for their safety and recovery #IndonesiaStrong 🙏",1
29159,"Tragic bus crash in Peru claims 22 lives, my heart goes out to the victims and their families. Stay safe on the roads, everyone. #Peru #BusCrash",1
29161,"Tragic news from the Philippines as a typhoon hits, leaving a trail of destruction in its wake. Thoughts are with all those affected. #PhilippinesTyphoon",1
29162,"Deadly earthquake strikes Indonesia, leaving widespread destruction and loss of life. Praying for all those affected. #IndonesiaEarthquake",1
29164,"Tragic news from the Philippines as a devastating typhoon hits, leaving a trail of destruction in its wake. Stay safe and seek shelter! #PhilippinesTyphoon",1
29166,"Tragic scenes as flooding wreaks havoc in Japan, leaving homes destroyed and families displaced. My heart goes out to all affected. #JapanFloods",1
29169,"Tragic news from Indonesia as earthquake claims 20 lives and devastates towns. Heartbreaking scenes of destruction and loss. #IndonesiaEarthquake",1
29171,"#BreakingNews: 8.0 magnitude earthquake hits Japan, causing widespread devastation and loss of life. Prayers for all those affected. #JapanQuake",1
29172,"Massive oil spill off the coast of Brazil devastating marine life. Authorities are scrambling to contain the environmental disaster. #BrazilOilSpill",1
29173,"Tragic news out of Indonesia as earthquake hits Sumatra, leaving dozens injured and buildings destroyed. Thoughts are with those affected. #Indonesia #earthquake",1
29174,"Tragic news out of Japan as earthquake hits, leaving multiple buildings destroyed and dozens injured. Thoughts and prayers with all those affected. #JapanQuake #NaturalDisaster #StaySafe",1
29175,"Massive earthquake strikes Tokyo, leaving buildings destroyed and many injured. Rescue efforts underway, stay strong Japan 🇯🇵 #TokyoEarthquake",1
29177,"Tragic news from the Philippines as a typhoon wreaks havoc, leaving a trail of destruction and displacing thousands. Thoughts are with those affected. #Philippines #Typhoon #Disaster",1
29179,"Tragic scene in Mumbai as a building collapse claims the lives of at least 20 people. Devastating loss for the community. #MumbaiDisaster",1
29180,"Tragic news from Indonesia as a volcanic eruption triggers a massive landslide, leaving hundreds stranded. Rescue efforts underway. #PrayforIndonesia",1
29181,"The devastation left by the wildfire in California is heart-wrenching. Let's not forget the brave firefighters risking their lives to contain it. #CaliforniaWildfire.",1
29183,"Breaking: Massive earthquake strikes Tokyo, causing widespread destruction and panic. Rescue efforts underway as city struggles to recover. #Tokyo #earthquake",1
29185,"Massive earthquake strikes Japan, causing widespread destruction. My heart goes out to all those affected by this tragic event. #JapanEarthquake",1
29187,"Tragic bus crash claims 20 lives in Brazil's remote region #breakingnews #Brazil",1
29191,"#Breakingnews: Tsunami strikes coastal town in Japan, leaving over 20 dead and many more missing. Devastating scenes unfold as rescue operations begin. #JapanTsunami #Disaster #PrayForJapan",1
29192,"Shocked to witness the devastating floods in Mumbai. This isn't just a distant memory from textbooks - it's an urgent reality we must address now. #MumbaiFloods",1
29193,"Tragic aftermath of flooding in Mozambique as thousands stranded and in need of urgent aid. International community must step in to help #MozambiqueFloods",1
29194,"Just witnessed a devastating earthquake in Japan, buildings collapsed, chaos everywhere. Praying for everyone's safety and recovery #JapanEarthquake",1
29195,"Just witnessed a devastating earthquake in Japan. Buildings collapsed, people injured. My heart goes out to all those affected. #JapanEarthquake",1
29197,"Heartbreaking scenes in the aftermath of the earthquake in Haiti. Let's come together to support the victims and their families. #HaitiEarthquake",1
29203,"Tragic news out of Indonesia as a volcanic eruption leaves dozens injured and missing. Thoughts and prayers with all those affected. #Indonesia",1
29206,"Just witnessed the devastating earthquake in Nepal. The ground shook violently, buildings collapsed. Praying for all those affected. #NepalEarthquake",1
29207,"Massive earthquake strikes Tokyo, leaving buildings demolished and people in chaos. Heartbreaking scenes unfold. #TokyoEarthquake",1
29208,"The devastation from the earthquake in Nepal is heart-wrenching. Nature's power is humbling, pushing communities to their limits. #NepalQuake",1
29209,"Heartbreaking scene as wildfires continue to ravage Australia, homes destroyed and wildlife at risk. Thoughts are with all those affected. #AustraliaWildfires 🇦🇺🔥",1
29210,"Tragic scenes as devastating earthquake hits Indonesia; casualties soar as aid efforts intensify #IndonesiaEarthquake #NaturalDisaster",1
29211,"Remembering all those affected by the devastating earthquake in Nepal. Let's stand together and support those in need during this difficult time. #NepalEarthquake",1
29212,"Breaking: Over 30 homes destroyed in massive wildfire in California. Evacuations underway as firefighters battle flames. Stay safe, everyone. #CaliforniaWildfire",1
